,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
1047,59 Avenue Étienne Soulié,Villefranche-de-Rouergue,"1,355","1,218",12200,Not available,"1,448",12
1048,LIEU DIT BERNUSSOU,VILLEFRANCHE-DE-ROUERGUE,"1,339","1,199",12200,"1,379","1,419",12
1049,125 Avenue du Quercy,VILLEFRANCHE-DE-ROUERGUE,Not available,"1,199",12200,"1,379","1,419",12
1050,mas de souyri,VILLEFRANCHE DE  ROUERGUE,Not available,"1,299",12200,"1,449",Not available,12
1051,Espace Les Cayres,Laguiole,Not available,"1,219",12210,"1,369","1,389",12
1052,le fargal haut,Montbazens,Not available,"1,219",12220,"1,399","1,409",12
1053,RN 99,Nant,Not available,"1,297",12230,"1,469",Not available,12
1054,La Méridienne,La Cavalerie,Not available,"1,219",12230,"1,399","1,435",12
1055,route de Rodez,RIEUPEYROUX,Not available,Not available,12240,Not available,Not available,12
1056,Route de Rodez,Rieupeyroux,Not available,"1,195",12240,"1,379","1,409",12
1057,3 AVENUE DU SEGALA,Rieupeyroux,"1,319","1,199",12240,Not available,Not available,12
1058,avenue du quercy,VILLENEUVE,Not available,Not available,12260,Not available,Not available,12
1059,FOISSAC,Villeneuve,"1,400","1,340",12260,Not available,"1,500",12
1060,Avenue de Rouergue,Villeneuve,Not available,"1,219",12260,"1,389","1,419",12
1061,ZA LE LAC,La Fouillade,Not available,"1,199",12270,"1,379","1,419",12
1062,15 route du rouergue,La Fouillade,Not available,"1,289",12270,"1,469","1,489",12
1063,Avenue de Rodez,Pont-de-Salars,Not available,"1,299",12290,"1,450",Not available,12
1064,Avenue de Rodez,Pont-de-Salars,Not available,Not available,12290,Not available,Not available,12
1065,Avenue de Rodez,PONT-DE-SALARS,Not available,"1,205",12290,"1,375","1,415",12
1066,2 Avenue Paul Ramadier,DECAZEVILLE,"1,325","1,195",12300,Not available,"1,439",12
1067,32 Rue Gambetta,Decazeville,"1,329","1,196",12300,Not available,"1,529",12
1068,RD 963 LIEU DIT LA PLANQUE,Flagnac,Not available,"1,199",12300,"1,359",Not available,12
1069,30 Avenue du Rouergue,BERTHOLèNE,Not available,"1,252",12310,"1,419","1,479",12
1070,LE FOIRAIL,LAISSAC,Not available,"1,212",12310,"1,365",Not available,12
1071,D840,NUCES,Not available,"1,339",12330,"1,529",Not available,12
1072,ZA les Pradades - Salles la Source,MARCILLAC-VALLON,Not available,"1,209",12330,"1,374","1,415",12
1073, Route de Rodez,SAINT-CHRISTOPHE-VALLON,Not available,"1,215",12330,"1,388","1,415",12
1074,111 ROUTE DE RODEZ,BOZOULS,"1,424","1,296",12340,Not available,"1,501",12
1075,Route de Rodez,BOZOULS,"1,308","1,191",12340,Not available,"1,385",12
1076,bel-air,LANUEJOULS,Not available,Not available,12350,Not available,Not available,12
1077,Z.A. Bel air,Camarès,"1,329","1,185",12360,"1,359",Not available,12
1078,Chemin de la Cassagne,Rignac,Not available,"1,219",12390,"1,399","1,409",12
1079,Lotissement de Vaxergues,SAINT-AFFRIQUE,Not available,"1,157",12400,"1,316","1,359",12
1080,131 Avenue Docteur Lucien Galtier,Saint-Affrique,"1,413","1,277",12400,Not available,Not available,12
1081,Route de Saint-Affrique,Vabres-l'Abbaye,"1,294","1,167",12400,"1,326",Not available,12
1082,500 Avenue Docteur Lucien Galtier,SAINT-AFFRIQUE,Not available,"1,183",12400,"1,348",Not available,12
1083,664 Avenue Docteur Lucien Galtier,SAINT-AFFRIQUE,Not available,"1,194",12400,"1,348","1,378",12
1084,BOULEVARD DE LA CAPELLE,SAINT-AFFRIQUE,"1,298","1,169",12400,Not available,"1,369",12
1085,PARC D’ACTIVITÉ SAINT PIERRE,Rebourguil,Not available,"1,186",12400,"1,385","1,418",12
1086,avenue de la mecanique,SAINTE-GENEVIèVE-SUR-ARGENCE,Not available,"1,280",12420,"1,450","1,510",12
1087,33 AVENUE DU LAC,VILLEFRANCHE-DE-PANAT,Not available,"1,309",12430,"1,459",Not available,12
1088,Avenue de Rodez,LUC-LA-PRIMAUBE,"1,299","1,191",12450,Not available,"1,379",12
1089,10 AV.DE TOULOUSE,Luc-la-Primaube,Not available,"1,251",12450,"1,444","1,504",12
1090,AV DE LA REPUBLIQUE,SAINT ROME DE CERNON,Not available,"1,229",12490,"1,399","1,439",12
1091,PARC ARTISANAL COMMUNAL ST FERREOL,SAINT ROME DE TARN,Not available,"1,208",12490,"1,406","1,428",12
1092, Boulevard de Guizard,ESPALION,Not available,"1,254",12500,"1,451",Not available,12
1093,RUE ANTOINE FANGUIN,ESPALION,Not available,"1,199",12500,"1,349","1,379",12
1094,route d#039;estaing,Espalion,"1,309","1,179",12500,"1,349",Not available,12
1095,Rue Saint-Jacques-de-Compostelle,Olemps,"1,292","1,191",12510,"1,342",Not available,12
1096,LE BOURG,SAINT LAURENT D OLT,Not available,"1,182",12560,"1,342",Not available,12
1097,Les Rebels - A75 - Sortie 41,Campagnac,Not available,"1,209",12560,"1,379",Not available,12
1098,LE BOURG,CAMPUAC,Not available,"1,240",12580,"1,380","1,410",12
1099, Route de Lacroix Barrez,MUR-DE-BARREZ,Not available,"1,280",12600,"1,438","1,492",12
1100,Avenue de Brommat,Mur-de-Barrez,Not available,"1,280",12600,"1,450","1,510",12
1101,37 Boulevard Paul Ramadier,CAPDENAC-GARE,"1,299","1,199",12700,"1,369","1,379",12
1102,67 Avenue Louis Tabardel,Sébazac-Concourès,Not available,Not available,12740,Not available,Not available,12
1103,D 911 LE BOIS DU FOUR,SAINT LéONS,Not available,"1,235",12780,"1,399","1,445",12
1104,45 route d' Argent,NAUCELLE,Not available,"1,250",12800,"1,400",Not available,12
1105,Place Frédéric Mistral,NAUCELLE,Not available,"1,195",12800,"1,369","1,399",12
1106,ZA de l'Issart,NAUCELLE,Not available,"1,195",12800,"1,359","1,399",12
1107,Route d'Espalion,ONET-LE-CHâTEAU,"1,305","1,195",12850,"1,275","1,385",12
1108,l'Estréniol - Pôle Comtal Sud,ONET-LE-CHâTEAU,Not available,"1,191",12850,"1,342","1,379",12
1109,ROUTE D'ESPALION,ONET-LE-CHâTEAU,Not available,Not available,12850,Not available,Not available,12
1110,14 ROUTE DE SEVERAC LES QUATRES SAISONS,ONET LE CHÂTEAU,"1,299","1,191",12850,"1,342","1,379",12
1111,33 Boulevard du Maréchal Juin,Marseille,"1,299","1,189",13000,"1,345",Not available,13
1112,44 Boulevard des Dames,MARSEILLE,Not available,Not available,13002,Not available,Not available,13
1113,44 BLD DES DAMES,Marseille,"1,359","1,249",13002,Not available,"1,439",13
1114,83 Boulevard de Plombières,Marseille,Not available,Not available,13003,Not available,Not available,13
1115,172 Boulevard de Paris,Marseille,Not available,Not available,13003,Not available,Not available,13
1116,83 BD DE PLOMBIERES,Marseille,"1,304","1,192",13003,Not available,Not available,13
1117,"70, Bd Françoise Duparc",MARSEILLE,Not available,Not available,13004,Not available,Not available,13
1118,70 Boulevard Françoise Duparc,MARSEILLE,Not available,Not available,13004,Not available,Not available,13
1119,70 BD FRANCOISE DUPARC,Marseille,"1,294","1,185",13004,Not available,"1,386",13
1120,ANGLE BOULEVARD CHAVE/SAKAKINI,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1121,252 RUE ST PIERRE,Marseille,Not available,Not available,13005,Not available,Not available,13
1122,34 Boulevard Jean Moulin,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1123,103 Boulevard Sakakini,MARSEILLE,Not available,Not available,13005,Not available,Not available,13
1124,"34,BD JEAN MOULIN",MARSEILLE,"1,399","1,275",13005,Not available,"1,509",13
1125,103 BOULEVARD SAKAKINI,MARSEILLE,"1,409","1,285",13005,Not available,"1,519",13
1126,ANGLE BD CHAVE ET SAKAKINI,Marseille,"1,304","1,195",13005,Not available,"1,396",13
1127,78 Avenue de Toulon,MARSEILLE,Not available,Not available,13006,Not available,Not available,13
1128,88 Boulevard Notre-Dame,MARSEILLE,Not available,"1,379",13006,"1,549","1,599",13
1129,78 Avenue de Toulon,MARSEILLE,Not available,Not available,13006,Not available,Not available,13
1130,78 AV DE TOULON,MARSEILLE,"1,314","1,273",13006,Not available,"1,424",13
1131,13 Avenue Pasteur,Marseille,"1,319","1,192",13007,Not available,"1,409",13
1132,104 Boulevard Charles Livon,MARSEILLE,Not available,Not available,13007,Not available,Not available,13
1133,95 Avenue des Roches,MARSEILLE,Not available,"1,288",13007,"1,448","1,498",13
1134,365 Avenue de Mazargues,Marseille,Not available,"1,199",13008,"1,389","1,429",13
1135,35 Boulevard Rabatau,Marseille,Not available,Not available,13008,Not available,Not available,13
1136,1/3 BOULEVARD DU SABLIER,Marseille,"1,324","1,179",13008,Not available,"1,408",13
1137,AVENUE DE HAMBOURG,MARSEILLE,Not available,"1,169",13008,"1,369","1,389",13
1138,265 Avenue de Mazargues,MARSEILLE,Not available,Not available,13008,Not available,Not available,13
1139,175 Avenue Clot-Bey,MARSEILLE,Not available,"1,278",13008,"1,448","1,488",13
1140,Avenue d'Odessa,MARSEILLE,Not available,"1,258",13008,"1,438","1,478",13
1141,265 Avenue de Mazargues,Marseille,Not available,Not available,13008,Not available,Not available,13
1142,35/37 BOULEVARD RABATAU,Marseille,"1,414","1,278",13008,Not available,"1,524",13
1143,265 AVENUE DE MAZARGUES,MARSEILLE,"1,314","1,177",13008,Not available,"1,409",13
1144,Avenue de Lattre de Tassigny,MARSEILLE,Not available,"1,219",13009,"1,389","1,449",13
1145,"2, AVENUE DE LATTRE DE TASSIGNY",MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1146,83 Boulevard du Redon,MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1147,32 Boulevard Schloesing,MARSEILLE,Not available,Not available,13009,Not available,Not available,13
1148,14 AV DE LATTRE DE TASSIGNY,Marseille,"1,318","1,180",13009,Not available,"1,429",13
1149,CHEMIN DU ROY D'ESPAGNE,MARSEILLE,Not available,"1,169",13009,"1,369","1,389",13
1150,32 BOULEVARD SCHLOESING,MARSEILLE,"1,302","1,184",13009,Not available,"1,399",13
1151,81 BLD DU REDON,Marseille,Not available,"1,259",13009,"1,439","1,479",13
1152,57 Boulevard Romain Rolland,Marseille,"1,299","1,176",13010,Not available,"1,375",13
1153,171 BD PAUL CLAUDEL,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1154,BOULEVARD JEAN MOULIN,Marseille,"1,328","1,195",13010,Not available,"1,405",13
1155,260 Boulevard Paul Claudel,MARSEILLE,Not available,"1,259",13010,"1,429","1,459",13
1156,137 Boulevard Romain Rolland,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1157, Boulevard Paul Claudel,MARSEILLE,Not available,Not available,13010,Not available,Not available,13
1158,171 BD PAUL CLAUDEL,MARSEILLE,"1,302","1,177",13010,Not available,"1,387",13
1159,ROUTE DES TROIS LUCS- LA VALENTINE,MARSEILLE,Not available,"1,245",13011,"1,365","1,465",13
1160,359 Boulevard Mireille Lauze,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1161,131 Route des Camoins,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1162,359 Boulevard Mireille Lauze,MARSEILLE,Not available,Not available,13011,Not available,Not available,13
1163,171 Boulevard de Saint-Loup,Marseille,"1,400","1,290",13011,"1,460",Not available,13
1164,73 Route des Camoins,Marseille,"1,330","1,230",13011,Not available,"1,400",13
1165,AUTOROUTE A50 - AIRE DE LA POMME,MARSEILLE CEDEX ONZE,Not available,"1,308",13011,"1,443","1,503",13
1166,359 BD MIREILLE LAUZE,MARSEILLE,"1,297","1,202",13011,Not available,"1,392",13
1167,15 BOULEVARD DE LA CARTONNERIE,MARSEILLE,"1,305","1,189",13011,Not available,"1,389",13
1168,131 route des Camoins,Marseille,"1,353","1,244",13011,Not available,"1,407",13
1169,73 Boulevard de Saint-Marcel,Marseille,"1,289","1,179",13011,Not available,"1,369",13
1170,Avenue William Booth,MARSEILLE,Not available,"1,239",13012,"1,389","1,439",13
1171,120 Rue Saint-Jean-du-Désert,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1172,Avenue des Caillols,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1173,7 Chemin des Amaryllis,MARSEILLE,"1,319","1,188",13012,"1,389",Not available,13
1174, Rue Gaston de Flotte,MARSEILLE,"1,296","1,189",13012,"1,349",Not available,13
1175,53 Avenue de Saint-Barnabé,MARSEILLE,Not available,Not available,13012,Not available,Not available,13
1176,53 Avenue de Saint-Barnabé,Marseille,Not available,Not available,13012,Not available,Not available,13
1177,67 AVENUE DES CAILLOLS,Marseille,"1,299","1,202",13012,Not available,"1,399",13
1178,56 rue Saint Jean du desert,Marseille,Not available,"1,320",13012,"1,490","1,520",13
1179,120 rue saint jean du desert,Marseille,Not available,"1,184",13012,"1,349","1,388",13
1180,53 AV DE ST BARNABE,MARSEILLE,"1,439","1,299",13012,Not available,Not available,13
1181,37 Avenue de Château-Gombert,Marseille,"1,439","1,309",13013,"1,184",Not available,13
1182,12 Avenue Jean-Paul Sartre,Marseille,"1,439","1,299",13013,Not available,Not available,13
1183,137 Chemin de Chateau-Gombert,MARSEILLE,Not available,Not available,13013,Not available,Not available,13
1184,Avenue Marcel Delpra,MARSEILLE,Not available,"1,229",13013,"1,429","1,449",13
1185,1 Avenue de Château-Gombert - angle notre dame de la consolation,MARSEILLE,Not available,"1,199",13013,"1,369","1,429",13
1186,Avenue Frédéric Mistral,Marseille,Not available,Not available,13013,Not available,Not available,13
1187,281 Avenue des Olives,MARSEILLE,"1,311","1,199",13013,"1,389","1,408",13
1188,68 Boulevard de Plombières,MARSEILLE,Not available,"1,269",13013,"1,399","1,459",13
1189,Chemin de Château Gombert,Marseille,Not available,Not available,13013,Not available,Not available,13
1190,59 Avenue de Saint-Just,Marseille,Not available,"1,288",13013,"1,458","1,518",13
1191,59 Avenue Frédéric Mistral,Marseille,Not available,Not available,13013,Not available,Not available,13
1192,AVENUE FREDERIC MISTRAL,MARSEILLE,"1,312","1,202",13013,Not available,"1,409",13
1193,75 CHE. DE CHATEAU GOMBERT,MARSEILLE,"1,294","1,187",13013,Not available,"1,387",13
1194,AVENUE PROSPER MERIMEE,MARSEILLE,"1,294","1,185",13014,"1,345","1,386",13
1195,26 Chemin de Sainte-Marthe,MARSEILLE,Not available,Not available,13014,Not available,Not available,13
1196,26 Chemin de Sainte-Marthe,MARSEILLE,"1,400","1,290",13014,Not available,"1,480",13
1197,33 Avenue Alexandre Ansaldi,Marseille,Not available,"1,229",13014,"1,389","1,439",13
1198,221 Boulevard Danielle Casanova,Marseille,Not available,Not available,13014,Not available,Not available,13
1199,162 Boulevard de Plombières,Marseille,Not available,Not available,13014,Not available,"1,459",13
1200,221 Boulevard Danielle Casanova,MARSEILLE,Not available,Not available,13014,Not available,Not available,13
1201,437 Avenue de Saint-Antoine,Marseille,"1,308","1,181",13015,Not available,"1,398",13
1202,516 Chemin de la Madrague-Ville,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1203,21 Boulevard Henri Barnier,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1204,"20-22, RN DE ST ANTOINE",MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1205,516 Chemin de la Madrague-Ville,MARSEILLE,"1,390","1,280",13015,Not available,"1,490",13
1206,99 Rue de Lyon,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1207,21 Boulevard Henri Barnier,MARSEILLE,Not available,Not available,13015,Not available,Not available,13
1208,"20-22, RN DE ST ANTOINE",MARSEILLE,"1,408","1,298",13015,Not available,"1,508",13
1209,99 RUE DE LYON,MARSEILLE,"1,299","1,192",13015,Not available,"1,392",13
1210,21 BD HENRI BARNIER,Marseille,"1,292","1,179",13015,Not available,"1,394",13
1211,654 Chemin du Littoral,Marseille,Not available,Not available,13016,Not available,Not available,13
1212,450 Chemin du Littoral,MARSEILLE,Not available,Not available,13016,Not available,Not available,13
1213,450 Chemin du Littoral,Marseille,Not available,Not available,13016,Not available,Not available,13
1214,654 CHEMIN DU LITTORAL,MARSEILLE,"1,394","1,285",13016,Not available,"1,504",13
1215,450 CHEMIN DU LITTORAL,MARSEILLE,"1,292","1,179",13016,Not available,"1,392",13
1216,"292, Avenue Fortuné Ferrini",AIX-EN-PROVENCE,Not available,Not available,13090,Not available,Not available,13
1217,1 Avenue Robert Schuman,Aix-en-Provence,"1,469","1,349",13090,"1,194","1,469",13
1218,1140 Route d'Avignon,Aix-en-Provence,Not available,Not available,13090,Not available,Not available,13
1219,67 av DE LATTRE DE TASSIGNY,AIX-EN-PROVENCE,Not available,Not available,13090,Not available,Not available,13
1220,RN8 PONT DE L ARC,AIX EN PROVENCE,"1,294","1,179",13090,Not available,"1,386",13
1221,1140 RTE AVIGNON QU.CELONY RN7,AIX EN PROVENCE,"1,304","1,192",13090,Not available,"1,389",13
1222,67 av De Lattre de Tassigny,Aix-en-Provence,"1,428","1,308",13090,"1,478",Not available,13
1223, Avenue de Brédasque,AIX-EN-PROVENCE,"1,299","1,179",13097,Not available,"1,379",13
1224,122 COURS GAMBETTA,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1225,Avenue Maréchal de Lattre de Tassigny,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1226,Rue Claude-Nicolas Ledoux,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1227,AV MALACRIDA,Aix-en-Provence,"1,305","1,177",13100,Not available,"1,398",13
1228,ROUTE DES ALPES,Aix-en-Provence,"1,314","1,186",13100,Not available,"1,407",13
1229,Avenue des Infirmeries,Aix-en-Provence,Not available,"1,209",13100,"1,389","1,429",13
1230,467 Avenue Henri Mauriat,AIX-EN-PROVENCE,Not available,Not available,13100,Not available,Not available,13
1231,1 BL MARECHAL JUIN,Aix-en-Provence,Not available,Not available,13100,Not available,Not available,13
1232,Boulevard du Maréchal Juin,Aix-en-Provence,Not available,Not available,13100,Not available,Not available,13
1233,ZI LES MILLES R. CL. LEDOUX,AIX EN PROVENCE CEDEX,"1,289","1,174",13100,Not available,"1,389",13
1234,122 COURS GAMBETTA,AIX EN PROVENCE,"1,297","1,177",13100,Not available,"1,387",13
1235,AVENUE DU MAL DE LATTRE TASSIGNY,AIX EN PROVENCE,Not available,Not available,13100,Not available,Not available,13
1236,16 ROUTE DE GALICE,AIX EN PROVENCE,"1,383","1,278",13100,Not available,"1,493",13
1237,AVENUE HENRI MAURIAT,AIX EN PROVENCE,"1,297","1,177",13100,Not available,"1,387",13
1238,1 BL MARECHAL JUIN,AIX EN PROVENCE,"1,439","1,299",13100,Not available,Not available,13
1239,Chemin des Fabres,MIMET,Not available,"1,222",13105,"1,375","1,409",13
1240,RN 568,PORT-DE-BOUC,Not available,Not available,13110,Not available,Not available,13
1241,RN Fos/ Martigues,PORT-DE-BOUC,"1,276","1,168",13110,"1,323","1,378",13
1242,45 Avenue Maurice Thorez,PORT-DE-BOUC,Not available,"1,210",13110,"1,370","1,400",13
1243,RN 568,PORT DE BOUC,"1,394","1,285",13110,Not available,"1,504",13
1244,Lieu dit Souque Nègre RN 96,LA DESTROUSSE,Not available,"1,195",13112,"1,349","1,369",13
1245,Chemin des Matelots,LA DESTROUSSE,Not available,"1,195",13112,"1,349","1,369",13
1246,672 Route des vignerons,LA DESTROUSSE,"1,339","1,219",13112,"1,379","1,399",13
1247,10 rue du martinet,Saint-Paul-lez-Durance,Not available,"1,324",13115,"1,498",Not available,13
1248,Petit Chemin d'Aix,Gardanne,Not available,"1,192",13120,"1,359","1,399",13
1249,CD 6 - Quartier Payannet,GARDANNE,"1,377","1,275",13120,Not available,"1,487",13
1250,Chemin de la Plaine,Gardanne,"1,319","1,192",13120,"1,359","1,399",13
1251, Chemin Jean de Bouc,GARDANNE,Not available,"1,326",13120,"1,557","1,576",13
1252,D 58 BIVER,GARDANNE,Not available,"1,259",13120,"1,429","1,459",13
1253,250 boulevard du pont de Peton,Gardanne,Not available,"1,229",13120,"1,409",Not available,13
1254,RES.VAL LOURDES ,Ventabren,"1,419","1,295",13122,Not available,"1,529",13
1255, Avenue Charles de Gaulle,VENTABREN,Not available,"1,219",13122,"1,369","1,409",13
1256,A52 AIRE DE BAUME DE MARRON,PEYPIN,Not available,"1,344",13124,"1,479","1,569",13
