,Adresse,City,Postal_Code,iD
5910,220 AVENUE MENDES FRANCE,Trélazé,49800,49
5911, Route de Torigni-sur-Vire,SAINT-Lô,50000,50
5912,ROUTE DE VILLEDIEU,SAINT-Lô,50000,50
5913,Route de Baudre,SAINT-Lô,50000,50
5914,54 Rue de la Poterne,Saint-Lô,50000,50
5915, Rue de la Gare,RAMPAN,50000,50
5916,1214 Avenue de Paris,Saint-Lô,50000,50
5917,AVENUE AMIRAL LEMONNIER,CHERBOURG-OCTEVILLE,50100,50
5918,Route des Fourches,CHERBOURG-OCTEVILLE,50100,50
5919,10 Avenue Amiral Lemonnier,Cherbourg-Octeville,50100,50
5920,RUE DE LA SALINE,CHERBOURG,50100,50
5921,10 Avenue Amiral Lemonnier,Cherbourg-Octeville,50100,50
5922,RUE DE LA SALINE,CHERBOURG OCTEVILLE,50100,50
5923,39 Boulevard de l'Est,Tourlaville,50110,50
5924,ZI PORTUAIRE DES MIELLES,Tourlaville,50110,50
5925,39 Boulevard de l'Est,Tourlaville,50110,50
5926,260 Rue du Grand Pré,Tourlaville,50110,50
5927,"200, rue des Ajoncs",TOURLAVILLE,50110,50
5928,60 Rue de la Paix,ÉQUEURDREVILLE-HAINNEVILLE,50120,50
5929,204 Rue de la Paix,Équeurdreville-Hainneville,50120,50
5930,Avenue de Normandie,Cherbourg-Octeville,50130,50
5931,Les 4 Vents,Mortain,50140,50
5932,8 AV DE L'ABBAYE BLANCHE,MORTAIN,50140,50
5933,Boulevard Alsace Lorraine,SOURDEVAL,50150,50
5934,1 Rue Jules Labiche,SOURDEVAL,50150,50
5935,Za de la Détourbe (D53),SAINT-AMAND,50160,50
5936,"85, route de Saint Lô",Saint-Amand,50160,50
5937,TANIS RN 175 LIEU DIT BREE,TANIS,50170,50
5938,42 Rue de la Libération,Pontorson,50170,50
5939,2 Route du Mont-Saint-Michel,PONTORSON,50170,50
5940,2 route du Mont Saint Michel,PONTORSON,50170,50
5941,"rue de l'oratoire, parc de l'odyssée",Agneaux,50180,50
5942,1251 Route de Coutances,AGNEAUX,50180,50
5943,Rue de Carentan,PéRIERS,50190,50
5944,7 ROUTE DE LESSAY,PERIERS,50190,50
5945,Rue de la Planche Maurice,COUTANCES,50200,50
5946,Avenue de la République,COUTANCES,50200,50
5947,2 Avenue de Verdun,COUTANCES,50200,50
5948,rue de normandie,COUTANCES,50200,50
5949,Avenue de la division Leclerc,Coutances,50200,50
5950, Boulevard de Normandie,COUTANCES,50200,50
5951,"2, AVENUE DE VERDUN",COUTANCES,50200,50
5952,Route de Carentan,COUTANCES,50204,50
5953,16 Avenue Émile Dehousse,Ducey,50220,50
5954,59 Avenue Émile Dehousse,DUCEY,50220,50
5955,4 charrière du commerce,Agon-Coutainville,50230,50
5956,ZONE DE BEAUFOUR,Saint-James,50240,50
5957,AUTOROUTE A 84 - PK158,SAINT-AUBIN-DE-TERREGATTE,50240,50
5958,AUTOROUTE A84 - AIRE DU MONT SAINT MICHEL,ST AUBIN DE TERREGATTE,50240,50
5959,AV COTE DES ISLES,Saint-Symphorien-le-Valois,50250,50
5960,ROUTE DE BARNEVILLE,SAINT-SYMPHORIEN-LE-VALOIS,50250,50
5961,"3,ROUTE DES MARAIS - ST SYMPHORIEN LE VALOIS",LA HAYE DU PUITS,50250,50
5962,39 route de Valognes,Bricquebec,50260,50
5963,41 Rue des frères Frémine,BRICQUEBEC,50260,50
5964,Rue Bitouzé d'Auxmesnil,Bricquebec,50260,50
5965,41b Rue des Frères Fremine,Bricquebec-en-Cotentin,50260,50
5966,le pont rose,Barneville-Carteret,50270,50
5967,route de la poste,BRéHAL,50290,50
5968,Rue du Clos des Mares,Bréhal,50290,50
5969,PARC D'ACTIVITE DE LA BAIE,AVRANCHES,50300,50
5970,BOULEVARD DU LUXEMBOURG,LE VAL-SAINT-PèRE,50300,50
5971,RUE DU GENERAL DE GAULLE,AVRANCHES,50300,50
5972, Avenue du Quesnoy,AVRANCHES,50300,50
5973,Lieu-dit Le Chêne au Loup,Ponts,50300,50
5974,Saint Martin des Champs Route d'Isigny le Buat,AVRANCHES,50304,50
5975,Lieu-dit Le Haut Gelé,Montebourg,50310,50
5976,Rue de la Libération,La Haye-Pesnel,50320,50
5977,139 Rue du Général de Gaulle,SAINT-PIERRE-ÉGLISE,50330,50
5978,RUE DES PAVILLONS,Saint-Pierre-Église,50330,50
5979,9 Route des Isles,PIERREVILLE,50340,50
5980,2 Route de Flamanville,LES PIEUX,50340,50
5981,26 route de Cherbourgtest,Les Pieux,50340,50
5982, Rue de la Gare,DONVILLE-LES-BAINS,50350,50
5983, Rue de Carneville,PICAUVILLE,50360,50
5984,Rue de la Libération,Picauville,50360,50
5985,5 Rue Jeanne d'Arc,BRéCEY,50370,50
5986,9 rue des Pélerins,BRéCEY,50370,50
5987,"6, Rue de la libération",BRECEY,50370,50
5988,6 rue de la liberation,Brécey,50370,50
5989,Route d'Avranches,SAINT-PAIR-SUR-MER,50380,50
5990,ROUTE DE PORTBAIL,Saint-Sauveur-le-Vicomte,50390,50
5991,ZI RN 24 BIS,Granville,50400,50
5992,Route de Villedieu,GRANVILLE,50400,50
5993, Rue Jean le Couturier,PERCY,50410,50
5994, Rue Jean le Couturier,PERCY,50410,50
5995,Lieu-dit La Vallée,Gouvets,50420,50
5996,Chemin de la Minoterie,Tessy-sur-Vire,50420,50
5997,94 Rue Sainte-Croix,LESSAY,50430,50
5998,1 rue Tanguiers ,LESSAY,50430,50
5999,Parc Mairie Gardin,Beaumont-Hague,50440,50
6000,"25, rue de l'hotel saint denis",GAVRAY,50450,50
6001,"5, rue des Claires",QUERQUEVILLE,50460,50
6002,Centre Commercial du Cotentin,La Glacerie,50470,50
6003,LES FORGES,BLOSVILLE,50480,50
6004,Les Crutelles,SAINTE-MèRE-ÉGLISE,50480,50
6005,Route de Saint-Côme,CARENTAN,50500,50
6006,ROUTE NATIONALE 13,Les Veys,50500,50
6007,Chemin de la Chuque,CARENTAN,50500,50
6008,Chemin de Pommenauque,CARENTAN,50500,50
6009,RUE DE LA GUINGUETTE,CARENTAN,50500,50
6010,rue de l'avenir,Saint-Hilaire-Petitville,50500,50
6011,Rue de la Gabelle,CéRENCES,50510,50
6012,route de carolles,SARTILLY,50530,50
6013,Route de Quettehou,Saint-Vaast-la-Hougue,50550,50
6014,Chemin amour ZA les landelles,BLAINVILLE-SUR-MER,50560,50
6015,rue du hameau laisney,Gouville-sur-Mer,50560,50
6016,36 Rue du 8 Mai 1945,Marigny,50570,50
6017,RUE DE LA CHAPONIERE,MARIGNY,50570,50
6018,23 RUE DU PERE ALBERT,PORTBAIL,50580,50
6019,3 rue du clos,Montmartin-sur-Mer,50590,50
6020,7 ZA la Rivière,PARIGNY,50600,50
6021,LA VERTE CAMPAGNE,SAINT-HILAIRE-DU-HARCOUëT,50600,50
6022,Route de Paris,Saint-Hilaire-du-Harcouët,50600,50
6023,10 rue Val de Saire,Quettehou,50630,50
6024,"15, le pont",Martinvast,50690,50
6025,"16, Le Bourg Neud D900",COUVILLE,50690,50
6026,16 Le Bourg Neuf,COUVILLE,50690,50
6027, Boulevard Félix-Buhot,VALOGNES,50700,50
6028,1 Boulevard de Verdun,Valognes,50700,50
6029,12 rue Général Legentilhomme,VALOGNES,50700,50
6030,Route de Montebourg - La Victoire,VALOGNES,50700,50
6031,113 RUE DU HAUT CHEMIN,CREANCES,50710,50
6032,26 rue de l'Europe,Créances,50710,50
6033,ZA DE LA JOIGNERIE,QUIBOU,50750,50
6034,132 RUE ST THOMAS,Barfleur,50760,50
6035,Rond point des Estuaires,VILLEDIEU-LES-POêLES,50800,50
